league,playerid,salary,seasonstart,seasonend,teamold,team
NBA,tylerje01,762195,2012,2013,Atlanta Hawks,Hawks
NBA,tylerje01,884293,2013,2014,New York Knicks,Knicks
NBA,tylerje01,100000,2013,2014,Atlanta Hawks,Hawks
NBA,tylerte01,225000,1984,1985,Detroit Pistons,Pistons
NBA,tylerte01,450000,1985,1986,Sacramento Kings,Kings
NBA,tylerte01,475000,1987,1988,Sacramento Kings,Kings
NBA,tylerte01,560000,1988,1989,Dallas Mavericks,Mavericks
NBA,udohek01,3065040,2010,2011,Golden State Warriors,Warriors
NBA,udohek01,3294960,2011,2012,Golden State Warriors,Warriors
NBA,udohek01,3524880,2012,2013,Milwaukee Bucks,Bucks
NBA,udohek01,4469548,2013,2014,Milwaukee Bucks,Bucks
NBA,udohek01,981084,2014,2015,Los Angeles Clippers,Clippers
NBA,udohek01,3200000,2017,2018,Utah Jazz,Jazz
NBA,udokaim01,744551,2006,2007,Portland Trail Blazers,Blazers
NBA,udokaim01,1000000,2007,2008,San Antonio Spurs,Spurs
NBA,udokaim01,1080000,2008,2009,San Antonio Spurs,Spurs
NBA,udokaim01,838034,2009,2010,Sacramento Kings,Kings
NBA,udokaim01,264232,2010,2011,San Antonio Spurs,Spurs
NBA,udrihbe01,841680,2004,2005,San Antonio Spurs,Spurs
NBA,udrihbe01,904800,2005,2006,San Antonio Spurs,Spurs
NBA,udrihbe01,967920,2006,2007,San Antonio Spurs,Spurs
NBA,udrihbe01,1747096,2007,2008,Minnesota Timberwolves,Timberwolves
NBA,udrihbe01,788349,2007,2008,Sacramento Kings,Kings
NBA,udrihbe01,5585000,2008,2009,Sacramento Kings,Kings
NBA,udrihbe01,6031800,2009,2010,Sacramento Kings,Kings
NBA,udrihbe01,6478600,2010,2011,Sacramento Kings,Kings
NBA,udrihbe01,6925400,2011,2012,Milwaukee Bucks,Bucks
NBA,udrihbe01,7372000,2012,2013,Orlando Magic,Magic
NBA,udrihbe01,1272279,2013,2014,New York Knicks,Knicks
NBA,udrihbe01,2077000,2014,2015,Memphis Grizzlies,Grizzlies
NBA,udrihbe01,2170465,2015,2016,Miami Heat,Heat
NBA,udrihbe01,1551659,2016,2017,Detroit Pistons,Pistons
NBA,udrihbe01,25000,2017,2018,Detroit Pistons,Pistons
NBA,ukicro01,1250000,2008,2009,Toronto Raptors,Raptors
NBA,ukicro01,303232,2009,2010,Milwaukee Bucks,Bucks
NBA,ulisty01,918369,2016,2017,Phoenix Suns,Suns
NBA,ulisty01,1312611,2017,2018,Phoenix Suns,Suns
NBA,upshake01,30000,1990,1991,Dallas Mavericks,Mavericks
NBA,upshake01,250000,1991,1992,Dallas Mavericks,Mavericks
NBA,uthofja01,63938,2016,2017,Dallas Mavericks,Mavericks
NBA,uthofja01,50000,2016,2017,Toronto Raptors,Raptors
NBA,uthofja01,7416,2017,2018,Indiana Pacers,Pacers
NBA,uzohbe01,473604,2010,2011,New Jersey Nets,Nets
NBA,uzohbe01,61433,2011,2012,Cleveland Cavaliers,Cavaliers
NBA,valanjo01,3627720,2012,2013,Toronto Raptors,Raptors
NBA,valanjo01,3526440,2013,2014,Toronto Raptors,Raptors
NBA,valanjo01,3678360,2014,2015,Toronto Raptors,Raptors
NBA,valanjo01,4660482,2015,2016,Toronto Raptors,Raptors
NBA,valanjo01,14382022,2016,2017,Toronto Raptors,Raptors
NBA,valanjo01,15460675,2017,2018,Toronto Raptors,Raptors
NBA,valenda01,210000,1984,1985,Portland Trail Blazers,Blazers
NBA,valenda01,265000,1985,1986,Portland Trail Blazers,Blazers
NBA,valenda01,300000,1987,1988,Los Angeles Clippers,Clippers
NBA,valenda01,335000,1988,1989,Cleveland Cavaliers,Cavaliers
NBA,valenda01,100000,1990,1991,Cleveland Cavaliers,Cavaliers
NBA,valenda01,130000,1991,1992,Cleveland Cavaliers,Cavaliers
NBA,valende01,2092200,2016,2017,Chicago Bulls,Bulls
NBA,valende01,2186400,2017,2018,Chicago Bulls,Bulls
NBA,vanexni01,1100000,1993,1994,Los Angeles Lakers,Lakers
NBA,vanexni01,1900000,1994,1995,Los Angeles Lakers,Lakers
NBA,vanexni01,1900000,1995,1996,Los Angeles Lakers,Lakers
NBA,vanexni01,1900000,1996,1997,Los Angeles Lakers,Lakers
NBA,vanexni01,1900000,1997,1998,Los Angeles Lakers,Lakers
NBA,vanexni01,1900000,1998,1999,Denver Nuggets,Nuggets
NBA,vanexni01,8354614,1999,2000,Denver Nuggets,Nuggets
NBA,vanexni01,9200000,2000,2001,Denver Nuggets,Nuggets
NBA,vanexni01,10164642,2001,2002,Denver Nuggets,Nuggets
NBA,vanexni01,11061234,2002,2003,Dallas Mavericks,Mavericks
NBA,vanexni01,11956625,2003,2004,Golden State Warriors,Warriors
NBA,vanexni01,11933252,2004,2005,Portland Trail Blazers,Blazers
NBA,vanexni01,1138500,2005,2006,San Antonio Spurs,Spurs
NBA,vanhoke01,2655360,1997,1998,New Jersey Nets,Nets
NBA,vanhoke01,3054000,1998,1999,New Jersey Nets,Nets
NBA,vanhoke01,3451920,1999,2000,New Jersey Nets,Nets
NBA,vanhoke01,9000000,2000,2001,New Jersey Nets,Nets
NBA,vanhoke01,10865250,2001,2002,New Jersey Nets,Nets
NBA,vanhoke01,12072500,2002,2003,Philadelphia 76ers,76ers
NBA,vanhoke01,13279750,2003,2004,New York Knicks,Knicks
NBA,vanhoke01,14487000,2004,2005,Milwaukee Bucks,Bucks
NBA,vanhoke01,15694250,2005,2006,Dallas Mavericks,Mavericks
NBA,vanhoke01,4300000,2007,2008,New Jersey Nets,Nets
NBA,vandelo01,200000,1995,1996,Los Angeles Clippers,Clippers
NBA,vandeki01,755000,1984,1985,Portland Trail Blazers,Blazers
NBA,vandeki01,751750,1985,1986,Portland Trail Blazers,Blazers
NBA,vandeki01,961000,1987,1988,Portland Trail Blazers,Blazers
NBA,vandeki01,1054000,1988,1989,Portland Trail Blazers,Blazers
NBA,vandeki01,1025000,1990,1991,New York Knicks,Knicks
NBA,vandeki01,1020000,1991,1992,New York Knicks,Knicks
NBA,vandeki01,140000,1992,1993,Los Angeles Clippers,Clippers
NBA,vandeki01,150000,1993,1994,Los Angeles Clippers,Clippers
NBA,vanosni01,125000,1985,1986,Phoenix Suns,Suns
NBA,vanvlfr01,543471,2016,2017,Toronto Raptors,Raptors
NBA,vanvlfr01,1312611,2017,2018,Toronto Raptors,Raptors
NBA,vardara01,332817,2001,2002,Detroit Pistons,Pistons
NBA,vardara01,124984,2002,2003,Washington Wizards,Wizards
NBA,varejan01,788000,2004,2005,Cleveland Cavaliers,Cavaliers
NBA,varejan01,866800,2005,2006,Cleveland Cavaliers,Cavaliers
NBA,varejan01,945600,2006,2007,Cleveland Cavaliers,Cavaliers
NBA,varejan01,5356000,2007,2008,Cleveland Cavaliers,Cavaliers
NBA,varejan01,5784480,2008,2009,Cleveland Cavaliers,Cavaliers
NBA,varejan01,6300000,2009,2010,Cleveland Cavaliers,Cavaliers
NBA,varejan01,7281818,2010,2011,Cleveland Cavaliers,Cavaliers
NBA,varejan01,7700000,2011,2012,Cleveland Cavaliers,Cavaliers
NBA,varejan01,8368182,2012,2013,Cleveland Cavaliers,Cavaliers
NBA,varejan01,9036364,2013,2014,Cleveland Cavaliers,Cavaliers
NBA,varejan01,9704595,2014,2015,Cleveland Cavaliers,Cavaliers
NBA,varejan01,9638554,2015,2016,Portland Trail Blazers,Blazers
NBA,varejan01,458575,2015,2016,Golden State Warriors,Warriors
NBA,varejan01,1984005,2016,2017,Portland Trail Blazers,Blazers
NBA,varejan01,1551659,2016,2017,Golden State Warriors,Warriors
NBA,varejan01,1913345,2017,2018,Portland Trail Blazers,Blazers
NBA,varnaja01,275805,2012,2013,Miami Heat,Heat
NBA,varnaja01,33431,2012,2013,Boston Celtics,Celtics
NBA,varnaja01,788872,2013,2014,Miami Heat,Heat
NBA,varnaja01,75000,2014,2015,Philadelphia 76ers,76ers
NBA,vasqugr01,1035960,2010,2011,Memphis Grizzlies,Grizzlies
NBA,vasqugr01,1113600,2011,2012,New Orleans Hornets,Pelicans
NBA,vasqugr01,1191240,2012,2013,New Orleans Hornets,Pelicans
NBA,vasqugr01,2150188,2013,2014,Sacramento Kings,Kings
NBA,vasqugr01,6400000,2014,2015,Toronto Raptors,Raptors
NBA,vasqugr01,6600000,2015,2016,Milwaukee Bucks,Bucks
NBA,vasqugr01,4347826,2016,2017,Brooklyn Nets,Nets
NBA,vaughda02,534000,1995,1996,Orlando Magic,Magic
NBA,vaughda02,614000,1996,1997,Orlando Magic,Magic
NBA,vaughda02,693840,1997,1998,Golden State Warriors,Warriors
NBA,vaughda02,450000,1998,1999,New Jersey Nets,Nets
NBA,vaughja01,601320,1997,1998,Utah Jazz,Jazz
NBA,vaughja01,691560,1998,1999,Utah Jazz,Jazz
NBA,vaughja01,781800,1999,2000,Utah Jazz,Jazz
NBA,vaughja01,1500000,2000,2001,Utah Jazz,Jazz
NBA,vaughja01,590850,2001,2002,Atlanta Hawks,Hawks
NBA,vaughja01,699935,2002,2003,Orlando Magic,Magic
NBA,vaughja01,813679,2003,2004,Atlanta Hawks,Hawks
NBA,vaughja01,932546,2004,2005,New Jersey Nets,Nets
NBA,vaughja01,1094550,2005,2006,New Jersey Nets,Nets
NBA,vaughja01,1071225,2006,2007,San Antonio Spurs,Spurs
NBA,vaughja01,1219950,2007,2008,San Antonio Spurs,Spurs
NBA,vaughja01,1262275,2008,2009,San Antonio Spurs,Spurs
NBA,vaughra01,1733040,2015,2016,Milwaukee Bucks,Bucks
NBA,vaughra01,1811040,2016,2017,Milwaukee Bucks,Bucks
NBA,vaughra01,1889040,2017,2018,New Orleans Pelicans,Pelicans
NBA,vaughra01,166258,2017,2018,Orlando Magic,Magic
NBA,vaughlo01,825000,1990,1991,Los Angeles Clippers,Clippers
NBA,vaughlo01,1000000,1991,1992,Los Angeles Clippers,Clippers
NBA,vaughlo01,1100000,1992,1993,Los Angeles Clippers,Clippers
NBA,vaughlo01,1225000,1993,1994,Los Angeles Clippers,Clippers
NBA,vaughlo01,2750000,1994,1995,Los Angeles Clippers,Clippers
NBA,vaughlo01,3000000,1995,1996,Los Angeles Clippers,Clippers
NBA,vaughlo01,3100000,1996,1997,Los Angeles Clippers,Clippers
NBA,vaughlo01,3350000,1997,1998,Los Angeles Clippers,Clippers
NBA,vaughlo01,3830000,1998,1999,Detroit Pistons,Pistons
NBA,vaughlo01,4180000,1999,2000,Detroit Pistons,Pistons
NBA,vaughlo01,4812025,2000,2001,Dallas Mavericks,Mavericks
NBA,vaughlo01,5222025,2001,2002,Washington Wizards,Wizards
NBA,vaughlo01,5364964,2002,2003,Washington Wizards,Wizards
NBA,verhope01,100000,1984,1985,Kansas City Kings,Kings
NBA,verhope01,185000,1985,1986,Golden State Warriors,Warriors
NBA,veselja01,3065040,2011,2012,Washington Wizards,Wizards
NBA,veselja01,3294960,2012,2013,Washington Wizards,Wizards
NBA,veselja01,3340920,2013,2014,Washington Wizards,Wizards
NBA,vetragu01,275000,1992,1993,Minnesota Timberwolves,Timberwolves
NBA,vetragu01,300000,1993,1994,Minnesota Timberwolves,Timberwolves
NBA,villach01,2360880,2005,2006,Toronto Raptors,Raptors
NBA,villach01,2537880,2006,2007,Milwaukee Bucks,Bucks
NBA,villach01,2715000,2007,2008,Milwaukee Bucks,Bucks
NBA,villach01,3448050,2008,2009,Milwaukee Bucks,Bucks
NBA,villach01,6500000,2009,2010,Detroit Pistons,Pistons
NBA,villach01,7020000,2010,2011,Detroit Pistons,Pistons
NBA,villach01,7540000,2011,2012,Detroit Pistons,Pistons
NBA,villach01,8060000,2012,2013,Detroit Pistons,Pistons
NBA,villach01,8580000,2013,2014,Detroit Pistons,Pistons
NBA,villach01,1316809,2014,2015,Dallas Mavericks,Mavericks
NBA,villach01,1499187,2015,2016,Dallas Mavericks,Mavericks
NBA,vinceja01,250000,1984,1985,Dallas Mavericks,Mavericks
NBA,vinceja01,275000,1985,1986,Dallas Mavericks,Mavericks
NBA,vinceja01,415625,1987,1988,Denver Nuggets,Nuggets
NBA,vinceja01,415600,1988,1989,Denver Nuggets,Nuggets
NBA,vincesa01,87500,1985,1986,Boston Celtics,Celtics
NBA,vincesa01,392500,1987,1988,Chicago Bulls,Bulls
NBA,vincesa01,375000,1988,1989,Chicago Bulls,Bulls
NBA,vincesa01,980000,1990,1991,Orlando Magic,Magic
NBA,vincesa01,1260000,1991,1992,Orlando Magic,Magic
NBA,vincesa01,1510000,1992,1993,Milwaukee Bucks,Bucks
NBA,vincima01,412718,2006,2007,New Orleans/Oklahoma City Hornets,Pelicans
NBA,vincima01,687456,2007,2008,Memphis Grizzlies,Grizzlies
NBA,vinsofr01,150000,1994,1995,Atlanta Hawks,Hawks
NBA,vinsofr01,485000,1999,2000,Seattle SuperSonics,Thunder
NBA,vocega01,100000,1988,1989,Cleveland Cavaliers,Cavaliers
NBA,volkoal01,650000,1990,1991,Atlanta Hawks,Hawks
NBA,volkoal01,675000,1991,1992,Atlanta Hawks,Hawks
NBA,vonleno01,2524200,2014,2015,Charlotte Hornets,Hornets
NBA,vonleno01,2637720,2015,2016,Portland Trail Blazers,Blazers
NBA,vonleno01,2751360,2016,2017,Portland Trail Blazers,Blazers
NBA,vonleno01,3505233,2017,2018,Chicago Bulls,Bulls
NBA,voskuja01,316969,2000,2001,Chicago Bulls,Bulls
NBA,voskuja01,465850,2001,2002,Phoenix Suns,Suns
NBA,voskuja01,587435,2002,2003,Phoenix Suns,Suns
NBA,voskuja01,1500000,2003,2004,Phoenix Suns,Suns
NBA,voskuja01,1687500,2004,2005,Phoenix Suns,Suns
NBA,voskuja01,1937500,2005,2006,Charlotte Bobcats,Hornets
NBA,voskuja01,2000000,2006,2007,Charlotte Bobcats,Hornets
NBA,voskuja01,3000000,2007,2008,Milwaukee Bucks,Bucks
NBA,voskuja01,826153,2008,2009,Toronto Raptors,Raptors
NBA,vraneda01,392000,1984,1985,Seattle SuperSonics,Thunder
NBA,vraneda01,400000,1985,1986,Seattle SuperSonics,Thunder
NBA,vraneda01,500000,1986,1987,Philadelphia 76ers,76ers
NBA,vraneda01,517000,1987,1988,Philadelphia 76ers,76ers
NBA,vranesl01,129768,2003,2004,New York Knicks,Knicks
NBA,vrankst01,222000,1990,1991,Boston Celtics,Celtics
NBA,vrankst01,665000,1991,1992,Boston Celtics,Celtics
NBA,vrankst01,831000,1992,1993,Boston Celtics,Celtics
NBA,vrankst01,831000,1993,1994,Boston Celtics,Celtics
NBA,vrankst01,831000,1994,1995,Boston Celtics,Celtics
NBA,vrankst01,2900000,1996,1997,Minnesota Timberwolves,Timberwolves
NBA,vrankst01,3580000,1997,1998,Los Angeles Clippers,Clippers
NBA,vrankst01,4060000,1998,1999,Los Angeles Clippers,Clippers
NBA,vromaja01,385277,2004,2005,Phoenix Suns,Suns
NBA,vromaja01,682051,2005,2006,New Orleans/Oklahoma City Hornets,Pelicans
NBA,vucevni01,1645400,2011,2012,Philadelphia 76ers,76ers
NBA,vucevni01,1768800,2012,2013,Orlando Magic,Magic
NBA,vucevni01,1793520,2013,2014,Orlando Magic,Magic
NBA,vucevni01,2751260,2014,2015,Orlando Magic,Magic
NBA,vucevni01,11250000,2015,2016,Orlando Magic,Magic
NBA,vucevni01,11750000,2016,2017,Orlando Magic,Magic
NBA,vucevni01,12250000,2017,2018,Orlando Magic,Magic
NBA,vujacsa01,846840,2004,2005,Los Angeles Lakers,Lakers
NBA,vujacsa01,910440,2005,2006,Los Angeles Lakers,Lakers
NBA,vujacsa01,973920,2006,2007,Los Angeles Lakers,Lakers
NBA,vujacsa01,1756951,2007,2008,Los Angeles Lakers,Lakers
NBA,vujacsa01,4524887,2008,2009,Los Angeles Lakers,Lakers
NBA,vujacsa01,5000000,2009,2010,Los Angeles Lakers,Lakers
NBA,vujacsa01,5475113,2010,2011,New Jersey Nets,Nets
NBA,vujacsa01,1356146,2015,2016,New York Knicks,Knicks
NBA,vujacsa01,1410598,2016,2017,New York Knicks,Knicks
NBA,wadedw01,2636400,2003,2004,Miami Heat,Heat
NBA,wadedw01,2834160,2004,2005,Miami Heat,Heat
NBA,wadedw01,3031920,2005,2006,Miami Heat,Heat
NBA,wadedw01,3841443,2006,2007,Miami Heat,Heat
NBA,wadedw01,13041250,2007,2008,Miami Heat,Heat
NBA,wadedw01,14410581,2008,2009,Miami Heat,Heat
NBA,wadedw01,15779912,2009,2010,Miami Heat,Heat
NBA,wadedw01,14200000,2010,2011,Miami Heat,Heat
NBA,wadedw01,15691000,2011,2012,Miami Heat,Heat
NBA,wadedw01,17182000,2012,2013,Miami Heat,Heat
NBA,wadedw01,18673000,2013,2014,Miami Heat,Heat
NBA,wadedw01,15000000,2014,2015,Miami Heat,Heat
NBA,wadedw01,20000000,2015,2016,Miami Heat,Heat
NBA,wadedw01,23200000,2016,2017,Chicago Bulls,Bulls
NBA,wadedw01,15550000,2017,2018,Chicago Bulls,Bulls
NBA,wadedw01,1471382,2017,2018,Miami Heat,Heat
NBA,wafervo01,398762,2005,2006,Los Angeles Lakers,Lakers
NBA,wafervo01,24300,2006,2007,Los Angeles Clippers,Clippers
NBA,wafervo01,770610,2007,2008,Portland Trail Blazers,Blazers
NBA,wafervo01,826269,2008,2009,Houston Rockets,Rockets
NBA,wafervo01,915852,2010,2011,Boston Celtics,Celtics
NBA,wagneda02,2298840,2002,2003,Cleveland Cavaliers,Cavaliers
NBA,wagneda02,2471280,2003,2004,Cleveland Cavaliers,Cavaliers
NBA,wagneda02,2643600,2004,2005,Cleveland Cavaliers,Cavaliers
NBA,wagneda02,771331,2006,2007,Golden State Warriors,Warriors
NBA,wagnemi01,75000,1987,1988,Los Angeles Lakers,Lakers
NBA,waitedi01,3726600,2012,2013,Cleveland Cavaliers,Cavaliers
NBA,waitedi01,3894240,2013,2014,Cleveland Cavaliers,Cavaliers
NBA,waitedi01,4062000,2014,2015,Oklahoma City Thunder,Thunder
NBA,waitedi01,5138430,2015,2016,Oklahoma City Thunder,Thunder
NBA,waitedi01,2898000,2016,2017,Miami Heat,Heat
NBA,waitedi01,11000000,2017,2018,Miami Heat,Heat
NBA,waitegr01,100000,1984,1985,Indiana Pacers,Pacers
NBA,waitegr01,125000,1985,1986,Houston Rockets,Rockets
NBA,waitegr01,100000,1987,1988,Chicago Bulls,Bulls
NBA,walkean02,1620000,1996,1997,Boston Celtics,Celtics
NBA,walkean02,1864080,1997,1998,Boston Celtics,Celtics
NBA,walkean02,2107000,1998,1999,Boston Celtics,Celtics
NBA,walkean02,9000000,1999,2000,Boston Celtics,Celtics
NBA,walkean02,10130000,2000,2001,Boston Celtics,Celtics
NBA,walkean02,11250000,2001,2002,Boston Celtics,Celtics
NBA,walkean02,12375000,2002,2003,Boston Celtics,Celtics
NBA,walkean02,13500000,2003,2004,Dallas Mavericks,Mavericks
NBA,walkean02,14625000,2004,2005,Atlanta Hawks,Hawks
NBA,walkean02,6880000,2005,2006,Miami Heat,Heat
NBA,walkean02,7606820,2006,2007,Miami Heat,Heat
NBA,walkean02,8329640,2007,2008,Minnesota Timberwolves,Timberwolves
NBA,walkean02,8854475,2008,2009,Memphis Grizzlies,Grizzlies
NBA,walkeda01,230000,1984,1985,New York Knicks,Knicks
NBA,walkeda01,265000,1985,1986,New York Knicks,Knicks
NBA,walkeda01,400000,1987,1988,Washington Bullets,Wizards
NBA,walkeda01,450000,1988,1989,Washington Bullets,Wizards
NBA,walkeda01,610000,1990,1991,Washington Bullets,Wizards
NBA,walkeda01,665000,1991,1992,Detroit Pistons,Pistons
NBA,walkeda01,735000,1992,1993,Detroit Pistons,Pistons
NBA,walkebi01,542114,2008,2009,Boston Celtics,Celtics
NBA,walkebi01,736420,2009,2010,New York Knicks,Knicks
NBA,walkebi01,854389,2010,2011,New York Knicks,Knicks
NBA,walkebi01,115422,2014,2015,Miami Heat,Heat
NBA,walkeke02,2356320,2011,2012,Charlotte Bobcats,Hornets
NBA,walkeke02,2532960,2012,2013,Charlotte Bobcats,Hornets
NBA,walkeke02,2568360,2013,2014,Charlotte Bobcats,Hornets
NBA,walkeke02,3272091,2014,2015,Charlotte Hornets,Hornets
NBA,walkeke02,12000000,2015,2016,Charlotte Hornets,Hornets
NBA,walkeke02,12000000,2016,2017,Charlotte Hornets,Hornets
NBA,walkeke02,12000000,2017,2018,Charlotte Hornets,Hornets
NBA,walkeke01,575000,1987,1988,New York Knicks,Knicks
NBA,walkeke01,660000,1988,1989,New York Knicks,Knicks
NBA,walkeke01,875000,1990,1991,New York Knicks,Knicks
NBA,walkeke01,400000,1993,1994,Washington Bullets,Wizards
NBA,walkeke01,150000,1994,1995,Washington Bullets,Wizards
NBA,walkesa01,1246000,1996,1997,Dallas Mavericks,Mavericks
NBA,walkesa01,1433040,1997,1998,Dallas Mavericks,Mavericks
NBA,walkesa01,1619880,1998,1999,Dallas Mavericks,Mavericks
NBA,walkesa01,2716667,1999,2000,San Antonio Spurs,Spurs
NBA,walkesa01,2960000,2000,2001,San Antonio Spurs,Spurs
NBA,walkesa01,1400000,2001,2002,Los Angeles Lakers,Lakers
NBA,walkesa01,1540000,2002,2003,Los Angeles Lakers,Lakers
NBA,walkesa01,1700000,2003,2004,Miami Heat,Heat
NBA,walkesa01,995046,2004,2005,Washington Wizards,Wizards
NBA,walkesa01,364223,2005,2006,Indiana Pacers,Pacers
NBA,walljo01,5144280,2010,2011,Washington Wizards,Wizards
NBA,walljo01,5530080,2011,2012,Washington Wizards,Wizards
NBA,walljo01,5915880,2012,2013,Washington Wizards,Wizards
NBA,walljo01,7459925,2013,2014,Washington Wizards,Wizards
NBA,walljo01,14746000,2014,2015,Washington Wizards,Wizards
NBA,walljo01,15851950,2015,2016,Washington Wizards,Wizards
NBA,walljo01,16957900,2016,2017,Washington Wizards,Wizards
NBA,walljo01,18063850,2017,2018,Washington Wizards,Wizards
NBA,wallabe01,247500,1996,1997,Washington Bullets,Wizards
NBA,wallabe01,326700,1997,1998,Washington Wizards,Wizards
NBA,wallabe01,800000,1998,1999,Washington Wizards,Wizards
NBA,wallabe01,893750,1999,2000,Orlando Magic,Magic
NBA,wallabe01,4000000,2000,2001,Detroit Pistons,Pistons
NBA,wallabe01,4700000,2001,2002,Detroit Pistons,Pistons
NBA,wallabe01,5200000,2002,2003,Detroit Pistons,Pistons
NBA,wallabe01,5500000,2003,2004,Detroit Pistons,Pistons
NBA,wallabe01,7000000,2004,2005,Detroit Pistons,Pistons
NBA,wallabe01,7500000,2005,2006,Detroit Pistons,Pistons
NBA,wallabe01,16000000,2006,2007,Chicago Bulls,Bulls
NBA,wallabe01,15500000,2007,2008,Cleveland Cavaliers,Cavaliers
NBA,wallabe01,14500000,2008,2009,Cleveland Cavaliers,Cavaliers
NBA,wallabe01,1306445,2009,2010,Detroit Pistons,Pistons
NBA,wallabe01,2080000,2010,2011,Detroit Pistons,Pistons
NBA,wallabe01,2246400,2011,2012,Detroit Pistons,Pistons
NBA,wallage01,797880,2001,2002,Sacramento Kings,Kings
NBA,wallage01,857760,2002,2003,Sacramento Kings,Kings
NBA,wallage01,917520,2003,2004,Sacramento Kings,Kings
NBA,wallage01,1652453,2004,2005,Charlotte Bobcats,Hornets
NBA,wallage01,5000000,2005,2006,Charlotte Bobcats,Hornets
NBA,wallage01,5525000,2006,2007,Charlotte Bobcats,Hornets
NBA,wallage01,9500000,2007,2008,Charlotte Bobcats,Hornets
NBA,wallage01,9500000,2008,2009,Charlotte Bobcats,Hornets
NBA,wallage01,9075000,2009,2010,Charlotte Bobcats,Hornets
NBA,wallage01,10500000,2010,2011,Portland Trail Blazers,Blazers
NBA,wallage01,9500000,2011,2012,Portland Trail Blazers,Blazers
NBA,wallage01,9682435,2012,2013,Brooklyn Nets,Nets
NBA,wallage01,10105855,2013,2014,Boston Celtics,Celtics
NBA,wallage01,10105855,2014,2015,Boston Celtics,Celtics
NBA,wallage01,10105855,2015,2016,Philadelphia 76ers,76ers
NBA,wallajo01,785000,1996,1997,New York Knicks,Knicks
NBA,wallajo01,903120,1997,1998,Toronto Raptors,Raptors
NBA,wallajo01,1021000,1998,1999,Toronto Raptors,Raptors
NBA,wallajo01,2000000,1999,2000,New York Knicks,Knicks
NBA,wallajo01,2200000,2000,2001,Detroit Pistons,Pistons
NBA,wallajo01,2630000,2001,2002,Phoenix Suns,Suns
NBA,wallajo01,813679,2003,2004,Miami Heat,Heat
NBA,wallara01,1493000,1995,1996,Washington Bullets,Wizards
NBA,wallara01,2060000,1996,1997,Portland Trail Blazers,Blazers
NBA,wallara01,2329080,1997,1998,Portland Trail Blazers,Blazers
NBA,wallara01,9000000,1998,1999,Portland Trail Blazers,Blazers
NBA,wallara01,10800000,1999,2000,Portland Trail Blazers,Blazers
NBA,wallara01,12600000,2000,2001,Portland Trail Blazers,Blazers
NBA,wallara01,14400000,2001,2002,Portland Trail Blazers,Blazers
NBA,wallara01,16200000,2002,2003,Portland Trail Blazers,Blazers
NBA,wallara01,17000000,2003,2004,Portland Trail Blazers,Blazers
NBA,wallara01,9720000,2004,2005,Detroit Pistons,Pistons
